,actual,predicted
0,-0.298539504072,0.265095829964
1,-0.280096978727,-0.209736526012
2,-0.162439547292,-0.337231218815
3,-0.788828704454,-0.365403413773
4,-1.44478502275,-0.415141224861
5,-1.43696504888,-0.806781053543
6,-0.637044209196,-0.927222311497
7,-0.400066205516,-0.87905973196
8,0.541019641893,-0.699693083763
9,1.4932271241,-0.0396989844739
10,1.38783224804,0.850952208042
11,1.23104418278,0.963396608829
12,1.02051823881,0.952711641788
13,1.25755450766,0.825864255428
14,1.55045495133,0.836784899235
15,1.83401915583,0.923642933369
16,1.53485667973,0.975800693035
17,2.07830958879,0.984423458576
18,1.98377021126,0.989553868771
19,2.01485584017,0.990358650684
20,0.944254879315,0.98943811655
21,0.472516014883,0.967913091183
22,0.907667759937,0.85093331337
23,2.51943417475,0.837350785732
24,2.60613820683,0.996709406376
25,2.33404640255,0.998783051968
26,2.1954642657,0.996451616287
27,2.18104994406,0.990707397461
28,1.77272009283,0.989978790283
29,1.88232921764,0.989085376263
30,1.74409369504,0.985458612442
31,1.75092924004,0.982227563858
32,1.72715746436,0.982073247433
33,1.61066957648,0.983495652676
34,1.35511830002,0.977999210358
35,1.36521501854,0.963423669338
36,1.46647793455,0.94734698534
37,1.18585881446,0.957089245319
38,0.714292500498,0.951237261295
39,0.936665293059,0.89059317112
40,0.760376267101,0.80944609642
41,1.08719439442,0.796373546124
42,1.02350433938,0.842296659946
43,1.43681356846,0.873647809029
44,1.35279154986,0.933515369892
45,1.08120567189,0.952555894852
46,1.01165181396,0.918922007084
47,1.04607978615,0.864296376705
48,0.693439097279,0.83098334074
49,1.33703384193,0.79988950491
50,1.06866588371,0.873074114323
51,0.690258929113,0.937356591225
52,1.1929134258,0.916699051857
53,0.976007122457,0.918307244778
54,1.08799813281,0.896049320698
55,0.174635123916,0.838494598866
56,-0.0767525379593,0.583159267902
57,-0.906787957049,0.105585165322
58,0.0433879156052,-0.626663684845
59,-0.245884551609,-0.738434314728
60,1.19763416174,-0.102390453219
61,0.52206268693,0.745380043983
62,-0.726548009127,0.885408878326
63,-0.347859161042,0.242524534464
64,0.242754093208,-0.550213634968
65,0.337271846065,-0.338627308607
66,0.0539734466973,0.0490935780108
67,1.54143618556,0.148842796683
68,2.31477732401,0.674226045609
69,1.9254132734,0.98127925396
70,0.780786723039,0.994349777699
